1434653.432299999986,-1402164.192400000058
1434848.847499999916,-1402289.074599999934
1434862.076700000092,-1402494.914499999955
1434662.712099999888,-1402682.574199999915
1434540.896399999969,-1402805.913200000068
1434272.179199999897,-1402894.841800000053
1433989.523599999957,-1403049.513100000098
1433807.9804,-1403257.418899999931
1433617.346900000004,-1403459.001500000013
1433584.739999999991,-1403497.863399999915
1433552.232899999944,-1403536.605699999956
1433548.149900000077,-1403541.471900000004
1433521.07480000006,-1403578.262600000016
1432796.409599999897,-1401277.745000000112
1432759.571800000034,-1401231.254399999976
1432685.757299999939,-1401211.572699999902
1432645.536599999992,-1401217.960200000089
1432598.859299999895,-1401239.330599999987
1432539.40969999996,-1401217.366600000067
1432491.596300000092,-1401204.3152999999
1432478.00689999992,-1401235.849200000055
1432405.154700000072,-1401154.491300000111
1432390.770899999887,-1401138.428000000073
1432381.838699999964,-1401156.984100000001
1432372.21259999997,-1401184.59580000001
1432399.022700000089,-1401252.297999999952
1432380.456400000025,-1401272.82939999993
1432362.581500000088,-1401292.216599999927
1432364.461399999913,-1401326.050599999959
1432357.934899999993,-1401367.42519999994
1432311.215000000084,-1401397.597999999998
1432242.927300000098,-1401407.40550000011
1432214.149100000039,-1401446.106600000057
1432219.012700000079,-1401487.740999999922
1432255.436699999962,-1401519.193500000052
1432289.188499999931,-1401528.31520000007
1432305.377000000095,-1401542.293999999994
1432325.503199999919,-1401553.578800000018
1432333.421300000045,-1401526.46399999992
1432352.847999999998,-1401522.345299999928
1432368.251900000032,-1401564.374899999937
1432371.463699999964,-1401601.09990000003
1432406.134499999927,-1401638.001600000076
1432476.396900000051,-1401635.119699999923
1432504.331699999981,-1401613.100899999961
1432526.389699999942,-1401548.574100000085
1432534.248099999968,-1401510.091000000015
1432578.851899999892,-1401505.076700000092
1432604.526700000046,-1401540.303400000092
1432634.914700000081,-1401528.23760000011
1432634.510199999902,-1401569.674300000072
1432557.123399999924,-1401588.168999999994
1432514.458199999994,-1401638.384800000116
1432483.656200000085,-1401675.339300000109
1432506.354300000006,-1401719.313099999912
1432549.019300000044,-1401773.562300000107
1432609.004399999976,-1401760.934099999955
1432674.874499999918,-1401702.895800000057
1432737.177099999972,-1401644.389200000092
1432802.262099999934,-1401614.400700000115
1432811.335800000001,-1401660.537800000049
1432821.37089999998,-1401712.728099999949
1432821.287500000093,-1401756.182199999923
1432830.150499999989,-1401806.489800000098
1432917.097099999897,-1401963.431300000055
1432979.455099999905,-1402040.760400000028
1433026.566899999976,-1402151.914499999955
1433103.833399999887,-1402367.688799999887
1433039.29560000007,-1402416.743800000055
1432867.777400000021,-1402421.315500000026
1432783.774200000102,-1402434.655999999959
1432595.900399999926,-1402396.481200000038
1432412.820199999958,-1402629.572600000072
1432373.458099999931,-1402735.689100000076
1432392.321199999889,-1402763.692299999995
1432365.917799999937,-1402787.175700000022
1432359.081000000006,-1402821.056799999904
1432369.482199999969,-1402876.315900000045
1432371.933100000024,-1402917.403799999971
1432355.760699999984,-1402948.908499999903
1432348.42790000001,-1402984.797400000039
1432333.796400000108,-1403020.880200000014
1432315.586700000102,-1403049.814299999969
1432275.569700000109,-1403054.237500000047
1432251.827499999898,-1403032.927300000098
1432252.017900000094,-1403013.605599999893
1432237.5429,-1402989.698000000091
1432238.217100000009,-1402901.011699999915
1432260.092900000047,-1402854.133099999977
1432222.35810000007,-1402852.406399999978
1432197.596900000004,-1402886.238799999934
1432153.017900000094,-1402902.960500000045
1432141.979400000069,-1402864.200399999972
1432144.193900000071,-1402816.584500000114
1432130.473800000036,-1402776.320800000103
1432089.1679,-1402782.877000000095
1432059.545200000051,-1402827.126500000013
1432003.069900000002,-1402849.356600000057
1431986.746800000081,-1402922.59859999991
